主,神
乙,味
事,件
事,儀
亡,死
仇,敵
代,値
令,命
任,役
伎,技
位,格
住,家
佳,優
価,値
信,誠
倖,吉
偽,嘘
偽,虚
傷,痕
傷,短
傷,非
像,姿
像,形
僕,奴
儀,式
儲,利
元,本
処,場
利,益
北,子
匠,策
匠,謀
印,章
厄,難
厨,庖
命,生
咎,短
咎,罪
咎,非
咏,詩
回,度
地,所
基,本
基,礎
場,所
姿,容
姿,形
姿,態
姿,象
娘,嬢
子,童
宅,家
宅,宿
宝,財
実,真
実,誠
客,賓
家,宿
家,居
家,屋
家,戸
容,形
宿,居
宿,屋
寿,祝
席,座
席,莚
席,蓆
幸,福
店,舗
座,蓆
廉,訳
役,戦
役,軍
心,核
心,神
心,肝
心,胸
恥,羞
恥,辱
意,気
手,握
手,書
手,柄
手,術
手,詮
技,腕
折,時
方,者
時,際
曲,節
書,本
服,衣
死,歿
死,没
波,浪
泪,涕
津,港
涕,涙
港,湊
灯,燭
玉,鞠
球,鞠
短,粗
短,難
短,非
種,素
種,類
空,虚
筋,線
策,謀
粗,荒
縁,辺
罪,辜
翅,翼
莚,蓆
薫,香
話,談
車,輪
輩,連
途,道
